region,latitude,longitude,elevation,slope,aspect,soil_type,soil_moisture,vegetation_cover,precipitation,previous_cloudburst,temperature_celsius,humidity,wind_speed_kph,deforestation,urbanization,mining_activity,land_use,proximity_to_river,proximity_to_fault_line,landslide_occurred
Kerala,9.531979267,75.11993938,252.089601,37.04180092,178.9101675,Silt,0.75257261,18.16639409,515.9231134,0,18.2133591,28.32909547,12.35398873,0,45.06897842,0,Agriculture,2.720499259,5.907974181,0
Arunachal Pradesh,27.32491944,96.02029024,3625.646186,13.45343326,8.109916178,Sand,77.4489388,66.62354269,213.7317101,0,25.76204153,36.48884517,44.50812847,1,61.00058992,1,Urban,1.85183821,17.93191227,0
Uttarakhand,29.55300372,80.36685636,2440.61279,26.39018964,163.2124286,Sand,69.47989114,0.695792713,584.9996875,0,31.57502992,34.5112929,30.62934258,0,33.12307713,0,Barren,7.277736334,14.06825001,0
Arunachal Pradesh,26.80723965,92.48135828,1165.115464,5.250914874,155.7338023,Loam,64.3094583,63.23171889,492.842127,0,10.29021162,67.4744745,51.83156231,1,25.02033374,1,Agriculture,9.139878046,18.585636,0
Tamil Nadu,11.01487341,79.51229688,1857.266278,38.14447213,103.3118718,Clay,90.38015268,50.27186396,190.0034101,0,13.02118692,99.05283845,4.355593862,0,58.16213156,0,Barren,3.528536743,3.838640622,0
Meghalaya,26.31634492,90.1865259,6049.272164,63.501661,1.553809285,Silt,71.94220571,11.42256069,302.9090929,0,27.70922574,95.84537316,85.14294355,0,12.01585654,1,Agriculture,8.799609966,18.26221316,1
Meghalaya,25.91844323,91.23536203,3691.230156,41.6130316,159.605772,Sand,8.022706566,18.20823602,409.1472573,1,28.19224822,80.2086066,69.92594902,0,43.42088985,0,Barren,2.936526365,0.092746148,0
Jammu & Kashmir,34.82659007,77.25288569,3268.259278,31.57754886,250.5909971,Loam,52.27494603,77.55258154,40.53968586,0,15.66909935,66.37753791,54.19696023,0,8.792563482,0,Barren,8.329257463,5.666538954,0
Odisha,22.47247611,83.86528235,1718.321729,12.59371235,100.4799429,Clay,42.42756375,9.191743833,215.3464893,1,13.01832904,47.0592332,67.10362767,0,55.46932898,0,Barren,6.817847171,3.156011107,0
Tamil Nadu,8.354927328,78.44098261,907.3775086,77.5110122,325.9390988,Loam,9.19186907,6.9411117,580.7835402,0,26.3235384,86.0267584,24.90192826,1,3.486213376,1,Barren,7.147584606,5.705239904,0
Meghalaya,26.40573646,90.04481328,5693.561189,60.17401607,5.912756451,Sand,106.2602435,66.95829118,561.8986973,0,13.62074499,48.17581846,13.4772983,0,54.77309277,0,Barren,5.055107854,0.575713289,0
Karnataka,14.73490841,77.0489003,2681.827845,5.200994241,281.1772399,Sand,41.91744239,89.81862511,234.5573701,0,14.91483804,80.65037352,7.470957917,0,52.9128162,0,Urban,9.572430158,14.35150285,0
Tamil Nadu,9.958426551,79.08919108,5194.693108,50.91419048,321.4448372,Silt,39.55579517,41.6740326,138.4657608,1,15.04643594,57.10802352,69.14672425,0,17.39775773,0,Barren,4.485285127,0.940150327,0
Uttarakhand,29.07788869,80.66082877,2378.060444,47.16744316,320.8615717,Sand,104.1398853,24.84696535,24.83623446,0,32.57424617,77.68134298,57.92508248,0,87.96443282,0,Agriculture,5.647256206,13.99142768,0
Tamil Nadu,10.41899482,77.62591401,4729.770766,18.40079851,222.4589618,Silt,57.79553617,49.09030517,595.9712436,0,28.75150002,71.79288492,29.05708447,0,96.83777517,0,Forest,2.253172577,7.140943091,0
Meghalaya,25.66471959,90.04481801,2239.015615,47.08602094,132.7694428,Sand,11.09440763,40.14387472,70.52882045,0,16.64712719,26.74779017,59.21041416,0,27.76452311,0,Barren,10.62967347,3.445312589,0
Kerala,12.43036888,75.3042636,638.2291794,8.236593664,173.7294247,Loam,40.82470795,56.99330775,167.2483952,0,12.04640614,71.71935587,39.10216461,1,68.94339605,0,Agriculture,7.748060686,11.21336635,0
Arunachal Pradesh,26.89378575,94.63007687,2464.979902,20.17916584,154.7643306,Loam,51.56637009,5.565669331,335.1731026,0,34.27887618,56.47149855,4.79121227,0,20.64637829,0,Agriculture,8.961964671,9.338808515,0
Sikkim,27.48677443,88.3496248,1332.334588,20.46328406,83.67424048,Sand,22.85782951,51.03921537,276.0902484,0,20.89457344,65.97663736,25.18175723,0,77.4705597,0,Agriculture,1.123511777,19.74491141,0
Himachal Pradesh,32.10740838,77.06232434,3821.920859,63.65969451,302.5971212,Silt,86.31809108,84.40440708,214.1385312,0,18.59844547,30.05208606,8.448192003,0,75.44745704,0,Agriculture,8.432992305,11.33155641,0
Karnataka,15.01332786,75.722956,271.7550461,31.26692949,245.6355647,Loam,72.04699823,37.41895451,10.80250148,0,28.44856277,96.00006877,66.36019777,1,77.13238186,0,Urban,2.833121857,1.604264816,0
Karnataka,13.91605226,75.19913894,2168.724748,24.01614191,59.02989306,Silt,27.31453006,22.05125071,2.858654632,0,27.16665513,61.24358165,39.46847176,0,59.35009095,0,Barren,10.22564834,17.38306079,0
Maharashtra,17.21205,72.5883701,803.0779257,17.21691995,225.9096407,Sand,93.294515,72.46740602,169.9131477,0,22.16527637,85.77482221,23.62081811,1,92.37630469,0,Barren,11.47403088,16.27673615,0
Sikkim,27.15155314,88.71434154,2323.094271,64.16019796,86.8942287,Sand,70.89139233,55.71809271,234.0216731,0,20.16646908,69.82467367,46.92904367,0,41.06971882,0,Forest,6.596801611,11.86000982,0
Tamil Nadu,8.879195483,79.90594779,4727.521069,1.858719435,132.517557,Silt,54.13385798,35.25785598,466.0782206,0,15.74913647,30.84373494,73.02097203,0,47.08844921,0,Agriculture,4.418430498,13.80536865,0
Himachal Pradesh,31.22792037,78.58133904,690.8480499,5.180580878,140.1032819,Sand,90.38862573,32.51393861,160.5355854,0,23.04006586,69.07215302,50.97589601,0,86.56568669,0,Forest,2.613969167,9.099952319,0
Kerala,11.89477868,76.18908406,355.2128333,44.44045707,79.39800358,Loam,87.37275655,45.84854954,146.2015592,0,14.78431476,59.40910044,90.70917443,0,28.20550367,1,Urban,6.707277861,7.150911417,0
Arunachal Pradesh,27.18371665,95.39245035,3539.525117,36.83920388,24.56411377,Clay,22.85029605,3.001602008,144.7447731,0,20.32652276,65.99244758,26.73463701,0,42.37490025,0,Agriculture,9.888448225,7.929462623,0
Himachal Pradesh,31.24971746,76.78738354,2297.903412,10.04530654,351.786567,Loam,49.67507867,73.58906497,536.731547,0,20.74565063,68.07992104,50.39203853,0,18.83142934,0,Urban,4.145209043,13.18648498,0
Jammu & Kashmir,32.99811491,75.64215795,5726.196123,60.95413257,261.7108649,Clay,59.54365838,6.261159961,101.239716,0,28.37542546,55.70800973,53.22717627,1,72.26737766,0,Forest,6.567048587,12.48740345,0
Sikkim,28.09551173,88.5952985,481.8208126,57.29048181,30.84016172,Clay,25.47906329,10.78971356,573.2800131,0,17.26753341,91.03528152,1.56206981,1,57.55582405,0,Urban,9.737951843,11.58240247,0
Kerala,11.31433283,76.38565658,1296.210676,34.34240221,339.7973451,Clay,86.71112204,81.14718883,114.5507523,0,13.54168726,99.93921948,27.02374757,1,65.33618433,0,Agriculture,0,12.15266217,0
Kerala,11.2980538,76.93632564,5072.299807,11.24038175,27.86285822,Loam,84.13224746,31.44132216,129.1328452,0,11.64516059,47.98023812,87.31554573,1,44.36891104,1,Urban,4.373211232,9.107191495,0
Himachal Pradesh,31.00241738,77.07343939,1854.792168,67.19098398,358.5353809,Clay,100.1341028,47.05700502,1.611737975,0,14.30267075,97.01604906,87.05933068,0,78.10929711,0,Urban,10.08967017,11.62429458,0
Jammu & Kashmir,33.44715811,75.00934108,5593.332614,61.23338919,220.3255897,Sand,94.44276679,34.68590097,340.8153355,0,16.49171716,50.06272616,3.767035707,0,23.83626685,0,Agriculture,5.060236589,19.3383369,0
Meghalaya,26.41654924,91.59338968,2549.279533,44.34566448,354.2565206,Sand,12.62675905,83.00752341,115.2927671,0,27.57889107,39.85102276,25.750349,1,33.84970115,0,Forest,4.966773927,9.389817704,0
Himachal Pradesh,31.92796439,78.72833803,1650.303957,39.94951798,152.3151182,Loam,6.790100703,15.89674324,264.506855,0,33.61541169,65.62046392,17.14325493,1,84.85213591,0,Urban,3.348581989,0,0
Himachal Pradesh,32.64058646,76.68263156,3117.271691,38.95996883,219.0336041,Clay,95.84334368,8.408369859,598.6888882,0,15.01037394,89.2926516,40.43025785,1,4.663519683,0,Agriculture,0,7.075810691,1
Tamil Nadu,13.21148371,78.82539433,4948.097158,0,157.2649676,Clay,27.03705298,72.34109322,532.8266085,0,26.04281589,54.82359128,65.80020521,1,83.98281407,0,Barren,4.790897414,9.569912378,0
Tamil Nadu,12.10416605,79.89334062,5102.398273,23.84673348,287.7398637,Clay,19.9440169,69.66097906,347.2512873,0,29.01929993,59.08708086,30.51515064,0,71.64106176,0,Barren,3.903294786,17.43122219,0
Odisha,21.38697251,84.52906179,5371.982083,62.59849691,48.37050458,Loam,45.32229914,25.68643269,253.2485248,0,15.02418146,90.26387594,72.39877508,0,12.65476844,1,Urban,2.293415208,8.935523182,0
Tamil Nadu,9.154134316,79.59381163,1823.998511,50.84157429,32.13896474,Silt,67.85738211,73.07087632,46.98763824,0,25.37035338,51.61210045,87.45554581,0,91.03422168,1,Barren,7.522574976,12.36342945,0
Uttarakhand,29.15980339,80.36862621,905.9973575,35.36920666,244.0889718,Clay,10.37185326,78.58991393,252.9058364,0,30.90625486,41.09065439,95.08749165,0,14.39352413,0,Urban,0,1.764434057,0
Kerala,10.35821893,75.89768721,2535.543691,59.54726831,61.60093685,Sand,98.36319062,37.43233798,11.66707324,0,22.09207986,53.24769183,12.19399192,0,88.8852055,0,Agriculture,4.569033083,9.262226476,0
Tamil Nadu,8.501610635,79.47132803,205.3860014,1.29135309,40.14014856,Silt,16.95396526,53.58537823,303.1330861,0,25.7308587,68.5825327,29.7319149,1,85.8527985,1,Barren,8.074156651,9.981434865,0
Arunachal Pradesh,29.27802269,91.71279974,4076.43108,20.18763577,197.243454,Loam,18.99471518,33.19216453,178.1441257,0,15.98433717,52.41111289,20.36144322,0,74.58127142,0,Forest,4.006499255,0,0
Meghalaya,25.54963604,91.07430206,1697.971981,45.91815975,206.3971124,Sand,97.32852202,71.74668396,541.668991,0,18.43504277,38.92773909,30.4311602,0,19.50584399,1,Agriculture,6.293519104,12.53852772,0
Kerala,11.5440848,75.8590557,757.8511234,32.7641195,169.4702691,Clay,6.511053013,80.88568768,408.5330102,0,13.90109323,39.7761673,56.34468673,1,93.63496996,0,Barren,8.499642256,2.740611824,0
Arunachal Pradesh,28.0842732,93.20693395,4007.59643,29.65302959,174.51279,Clay,95.94793583,10.51569476,74.4259712,0,20.6771567,68.59578055,23.39233635,1,18.46074464,0,Agriculture,9.784396048,11.75289864,0
Tamil Nadu,12.35603743,79.37397765,4122.88519,40.32767705,35.06250932,Silt,26.17986983,13.99278152,567.7911963,0,18.62884657,58.47136484,18.9139574,1,28.14897647,0,Forest,7.639504402,4.602377169,0
Maharashtra,19.49596425,73.59784925,5833.364379,33.73964091,116.0595289,Silt,65.89916453,30.96146818,234.0084209,0,19.58297573,95.44401888,67.01743611,1,38.58191892,1,Agriculture,4.177217375,10.34504935,0
Maharashtra,15.8719142,73.37046414,1463.519476,8.611014913,138.6291335,Clay,83.05891428,97.21048975,196.3060341,0,32.40304839,22.12223344,33.46716245,1,95.57915747,1,Urban,1.070571165,9.757225964,0
Odisha,21.69961007,86.20126991,2418.932108,13.16252755,238.2663052,Silt,96.79329653,73.7957483,289.0131334,0,11.58413714,35.73416993,11.36321769,1,22.06586698,0,Urban,2.979132867,0,0
Uttarakhand,31.40528574,78.59664004,623.7515861,55.72226499,190.7931727,Sand,83.43927004,81.09071153,540.4857209,0,18.00875478,69.11804146,8.665408938,0,23.8068605,1,Barren,0.806118992,18.16454596,0
Arunachal Pradesh,27.71465577,94.16055946,3012.589268,36.68270858,78.54173577,Loam,48.65098861,70.61862074,155.0962345,0,13.31806248,46.73674812,1.322207064,1,77.31976525,0,Barren,0.061222235,4.856490457,0
Tamil Nadu,8.047950226,77.99371626,1601.674439,65.5350129,198.0743694,Clay,0,32.73972141,14.07962317,0,34.20541844,98.15306192,13.37316323,0,76.59190456,0,Barren,11.06347405,4.160630689,0
Tamil Nadu,12.15389553,78.86226629,1338.913858,29.65526962,20.70079535,Loam,59.17076375,6.528409129,456.2483488,0,26.0880683,50.54169214,16.29307974,1,42.33003017,0,Urban,7.049865229,3.427403933,0
Jammu & Kashmir,32.39850102,75.76923544,1051.464709,45.75883039,64.45043642,Loam,81.80204307,71.251998,521.5990851,1,10.6858406,66.02545027,80.42679192,0,27.33170215,0,Forest,3.519006443,4.41166247,0
Tamil Nadu,10.12454977,79.06070508,6060.214347,0,188.461758,Clay,119.8225418,22.37850255,381.6229544,0,20.1981779,47.91954007,35.19638299,0,84.17416669,0,Urban,2.261725648,6.168541288,0
Odisha,22.12083927,83.16026371,1773.348112,35.18405908,42.87469082,Loam,74.8296397,4.575418894,421.1867114,0,33.05145693,82.41960243,22.59746541,1,44.10606818,0,Urban,9.671489581,9.094227791,0
Himachal Pradesh,30.98402273,78.15350636,5324.585109,65.07102676,172.1438023,Clay,80.01783208,35.07795829,155.5673761,0,20.52584705,93.03143299,76.91977762,1,29.83357345,0,Urban,7.724897811,9.938028335,0
Odisha,21.47279308,84.67828165,0,72.15263768,270.7986124,Loam,96.18457304,74.00627847,101.6615337,0,25.43037995,46.76248575,35.40751168,1,80.41770016,0,Barren,8.300486204,5.008696369,0
Uttarakhand,29.13689389,80.64821499,2488.577979,46.93629349,92.34665214,Sand,15.61526652,5.646192799,553.1388274,0,19.22770973,75.40541871,42.02829513,0,20.48552183,1,Urban,8.254163839,1.333418173,0
Odisha,20.70879395,85.2812709,2284.543771,65.24596601,260.109312,Sand,52.00716071,39.44984825,266.7899557,0,14.84932853,44.49004039,9.536980751,1,61.52402249,1,Barren,6.461221879,17.61875998,0
Jammu & Kashmir,32.05733848,77.10840752,1202.689241,52.76293874,90.67348133,Loam,37.19702617,48.80038434,472.8653449,0,11.80046003,52.26029251,10.01388837,0,88.56913948,0,Agriculture,0.049785992,3.623008988,0
Odisha,21.40255007,86.9262784,4011.892177,16.55176358,42.93895107,Clay,0,1.526237342,217.2114304,0,13.40447359,63.14307186,32.15892618,1,41.71505984,1,Agriculture,9.098323502,0.196436478,0
Arunachal Pradesh,27.262956,92.01533972,5412.53879,46.3132852,31.99615354,Silt,0,65.8629447,590.0067536,0,26.69158045,20.32758346,50.01073235,0,61.1822384,0,Barren,1.046374389,5.353714097,0
Karnataka,12.2962971,75.78818993,637.7448845,45.72440122,100.774595,Loam,18.34383121,49.0187177,178.697947,1,21.41152368,51.01419852,26.93786782,0,34.57227801,0,Barren,6.44213187,16.08903204,0
Tamil Nadu,9.804133511,77.72989374,245.5213803,26.78178802,202.2039204,Clay,29.15876536,20.82850139,508.6702946,1,12.26422641,82.76711092,22.227154,0,92.75923356,1,Agriculture,0,12.24333681,0
Sikkim,27.97955846,88.34714748,4609.889384,68.29668287,74.98408712,Loam,14.7861574,23.28816405,374.4183347,0,30.3435867,97.69641908,67.02691048,0,57.85397057,0,Agriculture,6.902799385,5.468937111,1
Arunachal Pradesh,27.22614869,94.53770443,1874.18645,56.83499833,315.4425842,Sand,66.12432457,89.88663611,379.2856134,0,14.08972306,50.46003264,63.63255438,0,42.91554554,1,Agriculture,7.993776571,13.84658398,0
Himachal Pradesh,32.74189464,76.87213838,3097.397672,19.0529669,330.5454256,Silt,83.23255971,39.14616581,34.22843857,0,30.40087272,56.29020676,19.33230386,1,46.38010802,1,Barren,7.33619945,1.715632873,0
Meghalaya,25.32126029,91.91866391,2091.195296,54.49976548,46.38940876,Loam,64.22046135,20.71649188,223.3000193,0,18.73700517,71.99742566,78.48994453,1,84.69736733,0,Barren,5.652514695,0,0
Jammu & Kashmir,34.25363932,75.77790256,1026.123844,37.47298172,262.9697116,Loam,56.44739878,31.54533667,239.1501336,0,19.19513014,38.25505244,14.93785984,0,93.67683727,0,Urban,7.210275818,11.85301328,0
Uttarakhand,29.53843619,78.77079857,1249.679276,64.64678351,164.7294552,Clay,64.76360557,16.98077877,333.6918035,0,16.71962176,95.58407011,82.89768473,1,5.837485655,0,Urban,7.798257525,0.313536968,0
Tamil Nadu,8.130768476,79.20238911,2399.042133,50.05706448,309.5322082,Sand,25.55955611,91.91919791,428.3938295,0,34.3426069,42.59530207,41.24312307,0,95.81217252,0,Forest,4.377349654,3.742064598,0
Karnataka,14.49720519,77.7641211,4299.754697,59.98672263,315.0307209,Silt,70.84957333,31.23572151,284.5630795,0,14.63403763,88.00716007,43.32143261,0,6.762630506,0,Agriculture,8.671152224,7.09892889,0
Himachal Pradesh,31.59933758,77.08129596,3267.346684,28.9416311,187.5734647,Sand,6.527396795,84.93518235,213.9550837,1,13.76573209,43.46388898,43.08707949,0,62.27621962,1,Barren,7.599266836,17.84534573,0
Jammu & Kashmir,34.95055376,75.92119242,3592.500129,19.24724272,283.548791,Silt,28.25906978,44.66959294,476.9480115,0,22.61131529,43.03588806,38.54976636,0,7.964815199,0,Barren,6.253377166,1.707791341,0
Kerala,10.15894489,75.71576881,2495.978261,17.26932439,140.4852712,Loam,37.3219061,53.27317143,300.0405385,0,13.46565284,59.24781236,96.96419303,0,6.224832547,0,Agriculture,8.977642287,2.160827895,1
Uttarakhand,29.49998156,80.87093899,4892.228841,58.85452627,282.7135573,Clay,57.85911065,25.86520316,529.4250047,0,34.2346001,94.37067801,52.61964292,0,52.06873858,0,Agriculture,4.740126152,12.06638862,0
Sikkim,27.81630112,88.90107898,5963.303784,31.98562743,140.2303782,Silt,9.980664399,58.67727383,37.33603718,1,31.42482874,93.11037355,10.9124332,1,20.83195757,0,Forest,6.83963787,9.672920358,0
Sikkim,28.06805792,88.16132546,733.320643,54.96956531,240.1241424,Silt,58.28106584,76.54230003,375.5708973,0,29.53394696,85.53775223,57.1704651,0,33.14919983,1,Urban,3.069557869,9.381790512,0
Meghalaya,25.87484294,90.71652159,5548.433551,17.86405067,244.3652436,Clay,43.24616443,29.22741038,68.56505114,0,17.88043962,93.30365103,62.10328783,0,23.10689486,0,Barren,1.18099727,10.47082433,0
Kerala,8.634963642,76.19674023,803.8927006,44.6513892,265.6495612,Silt,91.99526504,31.547588,448.3449293,0,17.02760019,30.18616671,24.39168894,0,8.918907292,1,Forest,2.17752942,0.564822942,0
Maharashtra,19.87575158,73.62436766,5788.390037,35.52434406,194.0780201,Silt,79.47038552,80.84351303,244.2376356,0,23.30170854,44.72769924,93.02065995,0,67.64378898,0,Urban,1.280877905,10.47727575,0
Karnataka,12.33207726,77.67270559,798.0220738,49.88992825,7.818661718,Sand,27.32915343,6.353576362,581.6589834,0,32.9200522,70.39011984,8.710412684,1,68.64360128,0,Forest,0,16.66745218,0
Uttarakhand,29.71119979,78.25205676,330.4819357,40.39575454,25.2497146,Clay,99.74413764,72.66600898,301.0794972,0,20.74321872,70.89564873,45.87509127,0,51.97114411,1,Urban,7.498860007,5.524318677,0
Tamil Nadu,9.789674819,77.79648047,685.0693784,52.48250187,309.4208856,Loam,77.43220023,81.23428757,8.89789967,0,20.71906011,29.96625076,10.33581956,1,93.00603749,1,Barren,4.683160394,4.265059062,0
Jammu & Kashmir,32.64870647,74.29962856,5333.897481,15.65053512,264.4280787,Clay,3.356136922,64.64327609,478.6697025,0,26.26351103,54.6993572,99.15373993,1,43.51040271,0,Forest,0.518041981,10.50320946,0
Odisha,19.15983097,82.77011195,3753.833955,63.47772388,205.0491339,Clay,52.67738894,79.60686612,323.631937,0,28.24311452,58.92359753,4.497891913,0,11.31253748,0,Agriculture,0,15.74213091,0
Kerala,9.175829731,75.32083562,1293.876007,26.45128659,86.51645638,Sand,9.965940659,42.77006982,348.5036803,0,33.86823002,81.18367375,71.66183651,0,50.39560633,1,Urban,7.743798671,14.66816917,0
Jammu & Kashmir,34.09228365,76.82675021,2445.355947,32.85972339,44.33726449,Loam,38.16969088,51.24230291,318.3186644,0,10.34330941,25.78594872,31.32750243,1,37.37060781,0,Agriculture,2.794771302,0,0
Maharashtra,16.58359974,73.1918009,2204.67282,30.41008266,24.53016257,Clay,36.87689904,60.92195311,176.945094,0,18.77876583,70.23795254,67.23765537,0,90.05259464,1,Urban,4.322745253,15.24523715,0
Uttarakhand,29.59858257,79.08116874,1286.216905,54.23731112,347.4658949,Loam,96.27355188,61.94928496,13.0076647,1,31.00989134,82.25803066,59.18453625,0,45.5869456,0,Barren,7.590159183,19.89601572,0
Uttarakhand,30.51975577,78.23427305,456.3668839,38.44735246,254.6775257,Clay,23.76828795,47.67555583,69.28394733,0,21.19325898,66.30016513,12.58100623,0,61.27093187,1,Agriculture,5.271525431,6.149203643,0
Uttarakhand,30.56673736,80.01564355,1357.088434,63.82061278,332.5576402,Clay,50.64139708,23.59208959,377.7356343,0,25.47897227,22.85715059,68.2630096,1,49.8148733,0,Barren,6.637762609,7.076032829,0
Jammu & Kashmir,33.04547328,76.63028425,4954.312163,23.65000527,318.6982214,Silt,62.59877133,67.47923871,137.1190319,0,25.07155314,62.22104527,9.227501537,1,75.13071843,0,Forest,2.409795561,0.221961127,0
Jammu & Kashmir,32.86596214,76.55361341,3398.604051,54.65850472,202.6890516,Loam,45.69238323,15.89338629,317.5874363,0,20.2788728,84.04745251,91.75090842,1,83.82856464,0,Urban,5.19309468,5.160389598,0
